Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
302,,Harrison Bader\baderha01,vs LHP,2021,40,75,,70,9,17,4,0,4,8,0,1,4,16,0.243,0.293,0.471,0.765,33,0,1,0,0,1,0,0.26,93,105
303,,Brandon Belt\beltbr01,vs LHP,2021,46,75,,61,11,15,1,0,4,11,2,2,11,15,0.246,0.373,0.459,0.832,28,1,2,0,1,0,0,0.256,76,127
304,,Jorge Mateo\mateojo01,vs LHP,2021,39,75,,71,7,18,4,1,1,6,4,3,3,22,0.254,0.284,0.38,0.664,27,1,0,1,0,0,0,0.354,98,80
305,,Austin Nola\nolaau01,vs LHP,2021,37,75,,69,10,24,6,0,0,12,0,0,5,7,0.348,0.387,0.435,0.822,30,0,0,0,1,0,0,0.381,130,126
306,,Christian Arroyo\arroych01,vs LHP,2021,34,74,,70,11,23,5,0,3,10,0,0,2,17,0.329,0.356,0.529,0.885,37,0,1,0,0,0,2,0.4,129,139
307,,Phillip Evans\evansph01,vs LHP,2021,38,74,,62,7,15,1,0,1,6,1,0,10,15,0.242,0.365,0.307,0.671,19,0,2,0,0,1,1,0.304,119,88
308,,Jason Heyward\heywaja01,vs LHP,2021,45,74,,68,8,16,3,0,1,8,0,1,5,15,0.235,0.297,0.324,0.621,22,0,1,0,0,0,2,0.289,99,71
309,,Austin Barnes\barneau01,vs LHP,2021,45,73,,66,10,14,1,0,3,6,1,0,4,19,0.212,0.278,0.364,0.641,24,1,2,1,0,0,1,0.25,99,75
310,,Mauricio Dubon\dubonma01,vs LHP,2021,38,73,,68,7,17,3,0,3,8,0,0,5,11,0.25,0.301,0.427,0.728,29,2,0,0,0,2,1,0.259,121,97
311,,Erik Gonzalez\gonzaer01,vs LHP,2021,40,73,,68,5,20,2,0,2,12,0,2,5,11,0.294,0.343,0.412,0.754,28,1,0,0,0,0,1,0.327,170,106
312,,Omar Narvaez\narvaom01,vs LHP,2021,53,72,,66,6,10,1,0,1,7,0,0,4,16,0.152,0.222,0.212,0.434,14,2,2,0,0,0,0,0.184,18,20
313,,Garrett Cooper\coopega03,vs LHP,2021,33,71,,64,10,22,2,0,4,11,0,0,6,20,0.344,0.409,0.563,0.971,36,1,1,0,0,0,0,0.45,128,163
314,,Alex Kirilloff\kirilal01,vs LHP,2021,37,71,,68,9,19,4,0,3,11,0,0,3,15,0.279,0.31,0.471,0.781,32,0,0,0,0,0,0,0.32,115,110
315,,Jake Bauers\bauerja01,vs LHP,2021,43,70,,65,6,15,2,0,0,3,1,0,4,26,0.231,0.275,0.262,0.537,17,0,0,0,0,0,0,0.385,89,49
316,,Cavan Biggio\biggica01,vs LHP,2021,45,70,,60,2,12,3,0,0,5,2,0,8,24,0.2,0.29,0.25,0.54,15,0,0,1,1,0,0,0.324,60,51
317,,Yermin Mercedes\merceye01,vs LHP,2021,34,70,,65,9,22,4,1,2,11,0,0,5,6,0.339,0.386,0.523,0.909,34,0,0,0,0,1,2,0.351,147,147
318,,Tyler Naquin\naquity01,vs LHP,2021,49,70,,61,7,12,1,0,1,6,2,2,8,18,0.197,0.3,0.262,0.562,16,1,1,0,0,0,2,0.262,45,57
319,,Yoshi Tsutsugo\tsutsyo01,vs LHP,2021,39,70,,66,4,17,3,1,2,9,0,1,3,21,0.258,0.286,0.424,0.71,28,1,0,0,1,0,0,0.341,104,92
320,,Taylor Walls\wallsta01,vs LHP,2021,32,70,,61,6,14,3,0,0,6,3,1,9,18,0.23,0.329,0.279,0.607,17,0,0,0,0,0,1,0.326,99,70
321,,Kyle Higashioka\higasky01,vs LHP,2021,38,69,,64,8,15,3,0,5,16,0,0,4,16,0.234,0.275,0.516,0.791,33,0,0,0,1,0,0,0.227,144,110
322,,Victor Reyes\reyesvi01,vs LHP,2021,42,69,,65,10,21,4,1,2,10,4,0,3,14,0.323,0.353,0.508,0.861,33,0,0,1,0,0,4,0.388,146,133
323,,Danny Jansen\janseda01,vs LHP,2021,42,68,,60,9,9,2,0,3,6,0,0,6,16,0.15,0.25,0.333,0.583,20,1,2,0,0,0,0,0.146,54,58
324,,Luis Robert\roberlu01,vs LHP,2021,33,68,,63,13,25,7,0,6,16,0,0,4,13,0.397,0.441,0.794,1.235,50,1,1,0,0,1,1,0.432,157,229
325,,Wilmer Difo\difowi01,vs LHP,2021,46,67,,64,5,15,3,0,0,2,0,0,3,20,0.234,0.269,0.281,0.55,18,2,0,0,0,0,1,0.341,55,52
326,,Billy McKinney\mckinbi01,vs LHP,2021,47,67,,59,8,13,4,0,2,5,1,0,8,20,0.22,0.313,0.39,0.703,23,0,0,0,0,0,0,0.297,121,92
327,,Jose Peraza\perazjo01,vs LHP,2021,40,67,,63,11,11,4,0,3,11,0,0,3,11,0.175,0.224,0.381,0.605,24,1,1,0,0,0,1,0.163,85,62
328,,Miguel Andujar\andujmi01,vs LHP,2021,32,66,,63,6,14,1,0,2,4,0,0,3,16,0.222,0.258,0.333,0.591,21,5,0,0,0,0,0,0.267,78,61
329,,Luis Garcia\garcilu04,vs LHP,2021,34,66,,64,6,19,7,0,1,7,0,1,2,12,0.297,0.318,0.453,0.771,29,1,0,0,0,0,1,0.353,126,109
330,,Brian Goodwin\goodwbr01,vs LHP,2021,37,66,,59,1,8,0,0,0,6,0,0,5,18,0.136,0.2,0.136,0.336,8,0,0,1,1,0,0,0.191,-1,-5
331,,J.D. Davis\davisjd01,vs LHP,2021,36,65,,54,5,13,2,0,1,6,0,0,10,23,0.241,0.354,0.333,0.687,18,0,0,0,1,1,0,0.387,69,91
332,,Sandy Leon\leonsa01,vs LHP,2021,42,65,,57,3,13,2,0,0,1,0,0,6,12,0.228,0.313,0.263,0.576,15,1,1,1,0,0,0,0.289,131,61
333,,Luke Williams\willilu01,vs LHP,2021,37,65,,59,6,17,3,0,1,4,0,0,6,10,0.288,0.354,0.39,0.744,23,2,0,0,0,0,1,0.333,136,105
334,,David Dahl\dahlda01,vs LHP,2021,32,64,,59,2,6,2,0,0,2,0,0,3,20,0.102,0.156,0.136,0.292,8,1,1,0,1,0,2,0.15,5,-19
335,,Rob Refsnyder\refsnro01,vs LHP,2021,29,64,,56,7,17,2,0,1,5,0,0,8,14,0.304,0.391,0.393,0.784,22,1,0,0,0,0,0,0.39,137,117
336,,Kyle Garlick\garliky01,vs LHP,2021,22,63,,59,12,16,6,0,4,6,0,0,2,19,0.271,0.302,0.576,0.878,34,1,1,0,1,0,0,0.324,132,133
337,,Derek Hill\hillde01,vs LHP,2021,28,63,,61,8,19,2,2,1,5,2,2,2,15,0.312,0.333,0.459,0.792,28,1,0,0,0,0,0,0.4,125,115
338,,Nick Madrigal\madrini01,vs LHP,2021,32,63,,59,6,22,4,1,2,5,0,1,4,4,0.373,0.413,0.576,0.989,34,2,0,0,0,0,2,0.377,154,168
339,,Rowdy Tellez\tellero01,vs LHP,2021,47,63,,58,7,16,1,0,2,7,0,0,3,12,0.276,0.333,0.397,0.73,23,1,2,0,0,0,1,0.318,105,100
340,,Roberto Perez\perezro02,vs LHP,2021,32,61,,52,7,9,0,0,4,9,0,0,8,18,0.173,0.295,0.404,0.699,21,0,1,0,0,0,1,0.167,147,90
341,,Brian Anderson\anderbr06,vs LHP,2021,31,60,,57,5,9,1,0,1,5,1,0,2,26,0.158,0.2,0.228,0.428,13,2,1,0,0,1,0,0.267,20,17
342,,Willie Calhoun\calhowi01,vs LHP,2021,33,60,,55,7,13,3,1,1,6,0,0,3,5,0.236,0.3,0.382,0.682,21,3,2,0,0,0,0,0.245,97,86
343,,Thairo Estrada\estrath01,vs LHP,2021,28,60,,55,8,13,2,0,2,9,0,0,5,10,0.236,0.3,0.382,0.682,21,1,0,0,0,1,1,0.256,70,86
344,,Alejandro Kirk\kirkal01,vs LHP,2021,28,60,,51,8,16,2,0,4,11,0,0,6,6,0.314,0.4,0.588,0.988,30,3,2,0,1,0,0,0.286,157,167
345,,Taylor Trammell\trammta01,vs LHP,2021,32,60,,51,4,5,2,0,1,4,0,0,6,26,0.098,0.207,0.196,0.403,10,0,1,2,0,0,0,0.167,36,12
346,,Tucker Barnhart\barnhtu01,vs LHP,2021,48,59,,55,2,14,4,0,1,7,0,0,2,17,0.255,0.288,0.382,0.67,21,0,1,0,1,0,0,0.342,95,82
347,,Jason Castro\castrja01,vs LHP,2021,27,59,,50,4,9,2,0,1,4,0,0,4,19,0.18,0.281,0.28,0.561,14,1,3,2,0,0,0,0.267,42,55
348,,Zack Collins\colliza01,vs LHP,2021,37,59,,51,4,9,2,0,1,6,0,0,7,21,0.177,0.276,0.275,0.55,14,0,0,1,0,0,0,0.276,65,52
349,,Khris Davis\daviskh01,vs LHP,2021,31,59,,53,5,11,4,1,1,5,0,0,5,14,0.208,0.271,0.377,0.649,20,1,0,0,1,0,0,0.256,104,76
350,,Keston Hiura\hiurake01,vs LHP,2021,33,59,,54,5,7,1,0,1,5,1,0,5,25,0.13,0.203,0.204,0.407,11,1,0,0,0,0,0,0.214,47,13
351,,Eloy Jimenez\jimenel02,vs LHP,2021,28,59,,53,7,9,2,0,2,6,0,0,5,16,0.17,0.254,0.321,0.575,17,1,1,0,0,0,0,0.2,57,57
352,,Connor Joe\joeco01,vs LHP,2021,29,59,,49,10,15,0,0,4,12,0,0,7,9,0.306,0.39,0.551,0.941,27,1,1,0,2,0,0,0.29,120,155
353,,Rafael Ortega\ortegra01,vs LHP,2021,38,59,,47,3,6,0,0,0,0,0,1,11,20,0.128,0.293,0.128,0.421,6,1,0,1,0,0,0,0.222,9,22
354,,Luis Rengifo\rengilu01,vs LHP,2021,30,59,,52,9,11,0,0,1,4,0,0,3,12,0.212,0.263,0.269,0.532,14,1,1,2,1,0,1,0.25,94,47
355,,Ehire Adrianza\adriaeh01,vs LHP,2021,41,58,,50,11,12,2,0,1,7,0,0,8,9,0.24,0.345,0.34,0.685,17,2,0,0,0,0,0,0.275,90,90
356,,Jake Meyers\meyerja02,vs LHP,2021,28,58,,56,6,17,6,0,3,12,0,0,1,20,0.304,0.328,0.571,0.899,32,0,1,0,0,0,0,0.424,132,140
357,,Sam Hilliard\hillisa01,vs LHP,2021,37,57,,51,4,13,1,0,4,8,0,0,6,21,0.255,0.333,0.51,0.843,26,0,0,0,0,1,1,0.346,123,127
358,,Tim Locastro\locasti01,vs LHP,2021,26,57,,49,9,9,3,0,2,5,0,0,2,12,0.184,0.298,0.367,0.666,18,1,6,0,0,0,1,0.2,159,82
359,,Joe Panik\panikjo01,vs LHP,2021,35,57,,49,4,5,2,0,0,0,0,0,7,9,0.102,0.228,0.143,0.371,7,1,1,0,0,0,1,0.125,36,6
360,,Leody Taveras\taverle01,vs LHP,2021,27,57,,55,7,10,3,0,1,4,1,0,2,22,0.182,0.211,0.291,0.501,16,1,0,0,0,0,0,0.281,110,36
361,,Curt Casali\casalcu01,vs LHP,2021,34,56,,49,1,5,2,0,1,4,0,0,6,18,0.102,0.214,0.204,0.418,10,0,1,0,0,1,0,0.133,27,16
362,,Bryan De La Cruz\delacbr01,vs LHP,2021,30,55,,49,7,17,3,0,2,2,0,0,6,11,0.347,0.418,0.531,0.949,26,2,0,0,0,0,0,0.417,142,159
363,,Nico Hoerner\hoernni01,vs LHP,2021,27,54,,45,4,11,2,0,0,4,3,2,8,6,0.244,0.352,0.289,0.641,13,1,0,0,1,1,2,0.275,71,80
364,,Jace Peterson\peterja01,vs LHP,2021,31,54,,48,4,13,1,0,0,6,2,1,5,14,0.271,0.333,0.292,0.625,14,0,0,0,1,0,0,0.371,75,74
365,,Corey Dickerson\dickeco01,vs LHP,2021,39,53,,47,6,11,3,1,0,3,0,1,5,12,0.234,0.302,0.34,0.642,16,3,0,0,1,0,0,0.306,76,76
366,,Shed Long\longsh01,vs LHP,2021,22,53,,49,7,8,2,1,1,6,1,0,3,16,0.163,0.212,0.306,0.518,15,1,0,1,0,0,1,0.219,67,40
367,,Zach McKinstry\mckinza01,vs LHP,2021,28,53,,49,4,11,4,0,1,9,0,0,4,15,0.225,0.283,0.367,0.65,18,0,0,0,0,1,0,0.303,98,77
368,,Marcell Ozuna\ozunama01,vs LHP,2021,27,52,,48,7,9,2,0,2,3,0,0,4,13,0.188,0.25,0.354,0.604,17,3,0,0,0,0,0,0.212,86,63
369,,Michael Chavis\chavimi01,vs LHP,2021,23,51,,51,8,14,4,0,3,7,0,0,0,16,0.275,0.275,0.529,0.804,27,2,0,0,0,0,0,0.344,140,113
370,,Billy Hamilton\hamilbi02,vs LHP,2021,31,51,,48,8,11,3,2,2,5,2,0,2,19,0.229,0.26,0.5,0.76,24,0,0,1,0,0,0,0.333,140,102
371,,Riley Adams\adamsri03,vs LHP,2021,30,50,,45,6,9,5,1,1,3,0,0,3,18,0.2,0.28,0.422,0.702,19,1,2,0,0,0,1,0.308,88,89
372,,Anthony Alford\alforan01,vs LHP,2021,22,50,,45,6,7,1,0,3,5,0,0,4,20,0.156,0.24,0.378,0.618,17,4,1,0,0,1,1,0.182,70,66
373,,Steven Duggar\duggast01,vs LHP,2021,33,50,,43,8,10,1,0,1,5,0,0,7,16,0.233,0.34,0.326,0.666,14,0,0,0,0,1,0,0.346,78,85
374,,Andrew Knapp\knappan01,vs LHP,2021,24,50,,48,1,6,1,0,0,2,0,0,2,21,0.125,0.16,0.146,0.306,7,0,0,0,0,0,0,0.222,43,-15
375,,Josh Reddick\reddijo01,vs LHP,2021,26,50,,49,4,9,3,0,0,2,0,0,1,11,0.184,0.2,0.245,0.445,12,0,0,0,0,0,1,0.237,36,22
376,,Adam Eaton\eatonad02,vs LHP,2021,36,49,,45,4,8,2,0,0,3,0,0,3,11,0.178,0.225,0.222,0.447,10,1,0,0,1,0,0,0.229,47,23
377,,Adam Engel\engelad01,vs LHP,2021,22,49,,45,4,9,2,0,2,3,0,0,2,11,0.2,0.265,0.378,0.643,17,1,2,0,0,0,0,0.219,55,74
378,,Andrew Knizner\kniznan01,vs LHP,2021,29,49,,45,3,4,1,0,0,1,0,0,3,14,0.089,0.163,0.111,0.274,5,4,1,0,0,0,0,0.129,5,-22
379,,Magneuris Sierra\sierrma01,vs LHP,2021,33,49,,49,8,12,0,0,0,1,1,0,0,11,0.245,0.245,0.245,0.49,12,0,0,0,0,0,0,0.316,79,36
380,,Travis d'Arnaud\darnatr01,vs LHP,2021,24,48,,39,5,10,4,0,1,2,0,0,8,7,0.256,0.396,0.436,0.832,17,1,1,0,0,0,0,0.29,152,129
381,,Jordy Mercer\mercejo03,vs LHP,2021,26,48,,46,4,14,4,0,0,1,0,0,2,14,0.304,0.333,0.391,0.725,18,0,0,0,0,0,1,0.438,116,98
382,,Edward Olivares\olivaed02,vs LHP,2021,23,48,,44,4,9,0,0,1,4,0,0,3,10,0.205,0.271,0.273,0.544,12,1,1,0,0,0,0,0.242,60,50
383,,Jake Rogers\rogerja03,vs LHP,2021,25,48,,43,7,11,2,2,3,7,0,0,3,13,0.256,0.304,0.605,0.909,26,0,0,2,0,0,0,0.296,121,141
384,,Stephen Vogt\vogtst01,vs LHP,2021,34,48,,41,10,12,1,0,1,7,0,0,6,14,0.293,0.383,0.39,0.773,16,0,0,1,0,0,1,0.423,153,114
385,,Andrew Young\youngan02,vs LHP,2021,25,48,,43,9,12,5,0,4,10,0,0,1,18,0.279,0.354,0.674,1.029,29,0,4,0,0,0,0,0.381,158,173
386,,Jonathan Davis\davisjo05,vs LHP,2021,26,47,,39,5,4,1,0,1,2,1,0,5,12,0.103,0.234,0.205,0.439,8,0,2,0,1,0,0,0.111,112,22
387,,Nick Gordon\gordoni01,vs LHP,2021,29,47,,45,3,11,0,0,0,4,1,0,1,13,0.244,0.277,0.244,0.521,11,3,1,0,0,0,0,0.344,64,45
388,,Yonny Hernandez\hernayo02,vs LHP,2021,23,47,,44,3,8,1,0,0,1,0,0,3,6,0.182,0.234,0.205,0.439,9,2,0,0,0,0,1,0.211,56,22
389,,Travis Shaw\shawtr01,vs LHP,2021,29,47,,39,3,6,2,0,1,2,0,0,6,12,0.154,0.283,0.282,0.565,11,1,1,1,0,0,1,0.192,75,56
390,,DJ Stewart\stewadj01,vs LHP,2021,28,47,,41,8,9,0,0,0,4,0,0,5,14,0.22,0.319,0.22,0.539,9,2,1,0,0,0,2,0.333,57,53
391,,Mike Trout\troutmi01,vs LHP,2021,24,47,,34,3,9,1,0,0,2,2,0,12,12,0.265,0.468,0.294,0.762,10,0,1,0,0,3,0,0.409,48,117
392,,Josh VanMeter\vanmejo01,vs LHP,2021,37,47,,43,5,14,2,1,1,12,0,2,4,12,0.326,0.383,0.488,0.871,21,1,0,0,0,0,0,0.433,167,137
393,,John Nogowski\nogowjo01,vs LHP,2021,24,46,,42,3,11,3,0,0,3,0,0,4,7,0.262,0.326,0.333,0.659,14,0,0,0,0,0,0,0.314,116,82
394,,Jo Adell\adelljo01,vs LHP,2021,23,45,,44,7,11,0,1,3,9,1,0,1,9,0.25,0.267,0.5,0.767,22,2,0,0,0,0,1,0.25,113,104
395,,Eric Sogard\sogarer01,vs LHP,2021,33,45,,42,1,9,0,0,0,4,1,0,3,4,0.214,0.267,0.214,0.481,9,2,0,0,0,0,0,0.237,63,35
396,,Harold Castro\castrha01,vs LHP,2021,29,44,,42,8,9,1,0,0,1,0,1,0,10,0.214,0.214,0.238,0.452,10,3,0,2,0,0,1,0.281,35,24
397,,Mitch Moreland\morelmi01,vs LHP,2021,28,44,,39,5,6,1,0,2,7,0,0,4,14,0.154,0.227,0.333,0.561,13,0,0,0,1,0,0,0.167,60,51
398,,Jose Rojas\rojasjo02,vs LHP,2021,26,44,,38,10,9,4,0,2,4,0,0,5,11,0.237,0.341,0.5,0.841,19,1,1,0,0,0,0,0.28,148,127
399,,Kole Calhoun\calhoko01,vs LHP,2021,29,43,,41,2,5,2,0,0,4,0,0,2,10,0.122,0.163,0.171,0.334,7,1,0,0,0,0,0,0.161,1,-8
400,,Daz Cameron\camerda01,vs LHP,2021,21,43,,40,7,7,3,0,1,4,1,0,3,14,0.175,0.233,0.325,0.558,13,0,0,0,0,0,0,0.24,74,51
401,,Ernie Clement\clemeer01,vs LHP,2021,22,43,,40,6,9,0,0,3,3,0,0,2,5,0.225,0.279,0.45,0.729,18,3,1,0,0,0,0,0.188,131,96
402,,JaCoby Jones\jonesja07,vs LHP,2021,19,43,,40,2,6,0,0,0,4,1,1,3,16,0.15,0.209,0.15,0.359,6,0,0,0,0,0,0,0.25,60,1
403,,Wilson Ramos\ramoswi01,vs LHP,2021,19,43,,40,2,7,1,0,1,4,0,0,3,10,0.175,0.233,0.275,0.508,11,1,0,0,0,0,0,0.207,63,39
404,,Matt Vierling\vierlma01,vs LHP,2021,22,43,,41,3,14,1,1,0,3,0,0,2,8,0.342,0.372,0.415,0.787,17,1,0,0,0,1,1,0.424,89,116
405,,Tyler Wade\wadety01,vs LHP,2021,27,43,,40,7,13,0,1,0,1,3,0,2,10,0.325,0.357,0.375,0.732,15,2,0,0,0,0,1,0.433,117,102
406,,Brock Holt\holtbr01,vs LHP,2021,28,42,,41,4,7,0,0,0,3,0,0,1,9,0.171,0.191,0.171,0.361,7,2,0,0,0,0,0,0.219,25,1
407,,Nick Maton\matonni01,vs LHP,2021,27,42,,40,4,13,2,0,2,5,0,0,2,15,0.325,0.357,0.525,0.882,21,0,0,0,0,0,0,0.478,147,138
408,,Reese McGuire\mcguire01,vs LHP,2021,28,42,,40,2,7,3,0,0,0,0,0,2,14,0.175,0.214,0.25,0.464,10,1,0,0,0,0,0,0.269,42,27
409,,Mike Moustakas\moustmi01,vs LHP,2021,30,42,,35,1,3,1,0,0,1,0,0,5,11,0.086,0.214,0.114,0.329,4,1,1,0,1,0,0,0.12,7,-6
410,,Sheldon Neuse\neusesh01,vs LHP,2021,20,42,,41,1,3,0,0,1,2,0,1,1,18,0.073,0.095,0.146,0.242,6,2,0,0,0,0,1,0.091,-3,-35
411,,Tomas Nido\nidoto01,vs LHP,2021,21,42,,40,6,8,1,0,1,2,0,0,2,9,0.2,0.238,0.3,0.538,12,2,0,0,0,1,0,0.233,83,47
412,,Pablo Reyes\reyespa01,vs LHP,2021,24,42,,37,3,10,2,0,1,3,2,0,5,9,0.27,0.357,0.405,0.763,15,2,0,0,0,1,1,0.333,120,109
413,,Kevan Smith\smithke04,vs LHP,2021,19,42,,35,3,4,1,0,0,1,0,0,6,8,0.114,0.244,0.143,0.387,5,3,0,0,0,2,0,0.148,70,11
414,,LaMonte Wade Jr\wadela01,vs LHP,2021,32,42,,37,3,5,2,0,0,2,0,0,2,14,0.135,0.2,0.189,0.389,7,1,1,2,0,0,0,0.217,1,8
415,,Austin Wynns\wynnsau01,vs LHP,2021,20,42,,39,5,10,0,0,1,7,1,0,3,8,0.256,0.31,0.333,0.643,13,2,0,0,0,0,0,0.3,142,77
416,,Jake Cave\caveja01,vs LHP,2021,25,41,,41,,5,0,0,0,2,0,0,0,17,0.122,0.122,0.122,0.244,5,0,0,0,0,0,0,0.208,-9,-33
417,,Richie Martin\martiri01,vs LHP,2021,17,41,,40,2,11,1,0,0,3,0,1,1,9,0.275,0.293,0.3,0.593,12,0,0,0,0,0,0,0.355,114,64
418,,Adalberto Mondesi\mondera02,vs LHP,2021,20,41,,39,10,10,2,0,3,8,6,0,1,11,0.256,0.293,0.539,0.831,21,1,1,0,0,0,0,0.28,127,121
419,,Dom Nunez\nunezdo01,vs LHP,2021,31,41,,38,4,6,0,0,2,3,0,0,3,15,0.158,0.22,0.316,0.535,12,0,0,0,0,0,0,0.191,54,45
420,,Alex Jackson\jacksal02,vs LHP,2021,23,40,,35,1,3,0,0,0,1,0,0,5,18,0.086,0.2,0.086,0.286,3,0,0,0,0,0,0,0.177,16,-17
421,,Mike Tauchman\tauchmi01,vs LHP,2021,26,40,,33,3,6,1,0,0,1,0,1,6,15,0.182,0.325,0.212,0.537,7,0,1,0,0,0,0,0.333,89,53
422,,Lewin Diaz\diazle01,vs LHP,2021,21,39,,39,2,7,0,1,1,1,0,0,0,14,0.18,0.18,0.308,0.487,12,0,0,0,0,0,0,0.25,42,30
423,,Robinson Chirinos\chiriro01,vs LHP,2021,25,38,,32,3,6,3,0,2,4,0,0,5,13,0.188,0.316,0.469,0.785,15,2,1,0,0,0,0,0.235,101,112
424,,Cam Gallagher\gallaca01,vs LHP,2021,19,38,,35,4,8,1,0,0,1,0,0,3,4,0.229,0.29,0.257,0.547,9,1,0,0,0,0,0,0.258,75,52
425,,Andres Gimenez\gimenan01,vs LHP,2021,26,38,,36,4,7,2,0,1,3,2,0,2,8,0.194,0.237,0.333,0.57,12,0,0,0,0,0,0,0.222,79,54
426,,Luis Guillorme\guilllu01,vs LHP,2021,26,38,,34,3,9,0,0,0,1,0,0,3,7,0.265,0.324,0.265,0.589,9,1,0,1,0,0,1,0.333,72,65
427,,Gilberto Celestino\celesgi01,vs LHP,2021,15,37,,36,3,4,2,0,1,2,0,0,1,9,0.111,0.135,0.25,0.385,9,2,0,0,0,0,0,0.115,63,2
428,,William Contreras\contrwi02,vs LHP,2021,24,37,,32,6,6,0,0,2,3,0,0,4,15,0.188,0.297,0.375,0.672,12,1,1,0,0,0,0,0.267,92,83
429,,Brandon Drury\drurybr01,vs LHP,2021,24,37,,36,4,10,5,0,2,4,0,0,0,9,0.278,0.297,0.583,0.881,21,2,1,0,0,0,1,0.32,119,133
430,,Drew Ellis\ellisdr01,vs LHP,2021,18,37,,28,3,5,1,0,0,1,0,0,7,7,0.179,0.378,0.214,0.593,6,1,2,0,0,1,0,0.238,142,69
431,,Jason Martin\martija03,vs LHP,2021,21,37,,37,1,4,0,0,0,0,0,0,0,10,0.108,0.108,0.108,0.216,4,1,0,0,0,0,0,0.148,-26,-40
432,,Aaron Hicks\hicksaa01,vs LHP,2021,17,36,,33,4,8,1,0,3,7,0,0,2,11,0.242,0.278,0.546,0.823,18,1,0,0,1,0,0,0.25,158,118
433,,Kyle Lewis\lewisky01,vs LHP,2021,16,35,,33,5,8,1,0,1,3,1,0,2,5,0.242,0.286,0.364,0.649,12,0,0,0,0,0,1,0.259,79,77
434,,Ildemaro Vargas\vargail01,vs LHP,2021,18,35,,33,1,4,1,0,0,3,0,0,2,7,0.121,0.171,0.152,0.323,5,0,0,0,0,0,3,0.154,48,-10
435,,Ryan O'Hearn\ohearry01,vs LHP,2021,23,34,,31,2,5,0,0,0,1,0,0,2,10,0.161,0.235,0.161,0.397,5,0,1,0,0,0,0,0.238,31,12
436,,Isaac Paredes\paredis01,vs LHP,2021,15,34,,28,4,8,1,0,0,2,0,0,5,2,0.286,0.382,0.321,0.704,9,0,0,0,1,0,0,0.296,126,97
437,,Michael Perez\perezmi03,vs LHP,2021,27,34,,26,2,4,1,0,0,0,0,0,8,8,0.154,0.353,0.192,0.545,5,0,0,0,0,0,0,0.222,126,56
438,,Cal Raleigh\raleica01,vs LHP,2021,23,34,,32,2,7,3,0,0,2,0,0,1,9,0.219,0.265,0.313,0.577,10,0,1,0,0,0,0,0.304,120,58
439,,Jose Rondon\rondojo02,vs LHP,2021,30,34,,28,7,11,2,0,3,7,1,0,5,6,0.393,0.471,0.786,1.256,22,0,0,0,1,0,0,0.4,237,237
440,,Cole Tucker\tuckeco01,vs LHP,2021,18,34,,31,3,5,1,0,0,1,0,0,3,9,0.161,0.235,0.194,0.429,6,0,0,0,0,0,0,0.227,36,20
441,,Daniel Vogelbach\vogelda01,vs LHP,2021,26,34,,31,4,3,0,0,1,3,0,0,3,10,0.097,0.177,0.194,0.37,6,2,0,0,0,0,1,0.1,1,2
442,,Evan White\whiteev01,vs LHP,2021,18,34,,30,4,2,0,0,1,2,0,0,3,16,0.067,0.177,0.167,0.343,5,1,1,0,0,0,0,0.077,58,-5
443,,Abraham Almonte\almonab01,vs LHP,2021,25,33,,30,3,4,2,0,0,2,0,0,3,9,0.133,0.212,0.2,0.412,6,2,0,0,0,0,0,0.191,14,14
444,,Ka'ai Tom\tomka01,vs LHP,2021,21,33,,24,4,5,0,0,1,4,0,0,8,5,0.208,0.394,0.333,0.727,8,0,0,0,1,0,0,0.211,186,103
445,,Rodolfo Castro\castrro01,vs LHP,2021,18,32,,29,3,8,1,0,2,3,0,0,2,5,0.276,0.344,0.517,0.861,15,2,1,0,0,0,0,0.273,164,132
446,,Taylor Jones\jonesta01,vs LHP,2021,14,32,,30,3,11,5,0,0,5,0,0,1,10,0.367,0.375,0.533,0.908,16,0,0,0,1,0,0,0.524,172,146
447,,Rene Rivera\riverre01,vs LHP,2021,15,32,,28,4,8,2,0,1,3,0,0,3,11,0.286,0.375,0.464,0.839,13,1,1,0,0,0,0,0.438,156,129
448,,Danny Santana\santada01,vs LHP,2021,16,32,,28,4,5,1,0,1,7,1,1,4,9,0.179,0.281,0.321,0.603,9,0,0,0,0,0,1,0.222,105,65
449,,Shogo Akiyama\akiyash01,vs LHP,2021,24,31,,25,3,6,1,0,0,1,0,1,5,5,0.24,0.387,0.28,0.667,7,0,1,0,0,0,0,0.3,148,88
450,,Jonathan Arauz\arauzjo01,vs LHP,2021,14,31,,24,3,5,1,0,0,1,0,0,7,7,0.208,0.387,0.25,0.637,6,0,0,0,0,0,0,0.294,109,81
451,,Sam Haggerty\haggesa01,vs LHP,2021,17,31,,28,5,3,1,0,1,2,1,1,3,8,0.107,0.194,0.25,0.444,7,0,0,0,0,0,1,0.105,65,21
452,,Jarrod Dyson\dysonja01,vs LHP,2021,24,30,,28,4,5,1,1,0,1,1,1,1,11,0.179,0.207,0.286,0.493,8,0,0,1,0,0,0,0.294,79,34
